allocation_id,participant_id,participant_slot,set_id,set_trial_index,global_trial_index,document_id,document_index,condition_id,enriched_file,degree_value,baseline_side,enriched_side,document_exposure_number,randomization_seed,rating,response_time,assignment_version,study_version
n30-round2-three-versions-v1-slot-01,,1,3,32,108,P11_DOC_B,22,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-01,,1,3,33,109,P15_DOC_A,29,D4_derived,D4_derived.html,5,right,left,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-01,,1,3,34,110,P14_DOC_A,27,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-01,,1,3,35,111,P2_DOC_A,3,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-01,,1,3,36,112,P8_DOC_A,15,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-01,,1,3,37,113,P10_DOC_A,19,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-01,,1,3,38,114,P2_DOC_B,4,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:1:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,1,1,P6_DOC_B,12,D2_derived,D2_derived.html,2,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,2,2,P5_DOC_B,10,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,3,3,P10_DOC_A,19,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,4,4,P15_DOC_A,29,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,5,5,P4_DOC_A,7,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,6,6,P1_DOC_B,2,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,7,7,P7_DOC_A,13,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,8,8,P5_DOC_A,9,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,9,9,P18_DOC_A,35,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,10,10,P1_DOC_A,1,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,11,11,P14_DOC_A,27,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,12,12,P3_DOC_B,6,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,13,13,P13_DOC_B,26,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,14,14,P16_DOC_A,31,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,15,15,P4_DOC_B,8,D5_maximal,D5_maximal.html,6,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,16,16,P18_DOC_B,36,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,17,17,P16_DOC_B,32,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,18,18,P8_DOC_A,15,D2_derived,D2_derived.html,2,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,19,19,P19_DOC_A,37,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,20,20,P12_DOC_A,23,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,21,21,P6_DOC_A,11,D5_maximal,D5_maximal.html,6,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,22,22,P13_DOC_A,25,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,23,23,P7_DOC_B,14,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,24,24,P11_DOC_A,21,D4_derived,D4_derived.html,5,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,25,25,P2_DOC_B,4,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,26,26,P11_DOC_B,22,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,27,27,P9_DOC_A,17,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,28,28,P17_DOC_B,34,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,29,29,P8_DOC_B,16,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,30,30,P10_DOC_B,20,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,31,31,P9_DOC_B,18,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,32,32,P14_DOC_B,28,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,33,33,P15_DOC_B,30,D4_derived,D4_derived.html,5,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,34,34,P2_DOC_A,3,D2_derived,D2_derived.html,2,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,35,35,P17_DOC_A,33,D4_derived,D4_derived.html,5,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,36,36,P19_DOC_B,38,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,37,37,P12_DOC_B,24,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,1,38,38,P3_DOC_A,5,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,1,39,P16_DOC_A,31,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,2,40,P4_DOC_B,8,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,3,41,P18_DOC_B,36,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,4,42,P16_DOC_B,32,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,5,43,P8_DOC_A,15,W_writer_optimal,W_writer_optimal.html,3,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,6,44,P19_DOC_A,37,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,7,45,P12_DOC_A,23,D1_derived,D1_derived.html,1,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,8,46,P6_DOC_A,11,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,9,47,P13_DOC_A,25,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,10,48,P7_DOC_B,14,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,11,49,P11_DOC_A,21,D5_maximal,D5_maximal.html,6,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,12,50,P2_DOC_B,4,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,13,51,P11_DOC_B,22,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,14,52,P9_DOC_A,17,D3_derived,D3_derived.html,4,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,15,53,P17_DOC_B,34,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,16,54,P8_DOC_B,16,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,17,55,P10_DOC_B,20,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,18,56,P9_DOC_B,18,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,19,57,P14_DOC_B,28,D5_maximal,D5_maximal.html,6,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,20,58,P15_DOC_B,30,D1_derived,D1_derived.html,1,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,21,59,P2_DOC_A,3,W_writer_optimal,W_writer_optimal.html,3,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,22,60,P17_DOC_A,33,D5_maximal,D5_maximal.html,6,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,23,61,P19_DOC_B,38,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,24,62,P12_DOC_B,24,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,25,63,P3_DOC_A,5,D3_derived,D3_derived.html,4,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,26,64,P6_DOC_B,12,D3_derived,D3_derived.html,4,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,27,65,P5_DOC_B,10,W_writer_optimal,W_writer_optimal.html,3,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,28,66,P10_DOC_A,19,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,29,67,P15_DOC_A,29,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,30,68,P4_DOC_A,7,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,31,69,P1_DOC_B,2,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,32,70,P7_DOC_A,13,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,33,71,P5_DOC_A,9,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,34,72,P18_DOC_A,35,D1_derived,D1_derived.html,1,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,35,73,P1_DOC_A,1,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,36,74,P14_DOC_A,27,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,37,75,P3_DOC_B,6,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,2,38,76,P13_DOC_B,26,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,3,1,77,P9_DOC_A,17,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,3,2,78,P17_DOC_B,34,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,3,3,79,P8_DOC_B,16,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-02,,2,3,4,80,P10_DOC_B,20,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:2:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
